esperanc,populaca,ginitrab,renda_me,escoa2_p,urbano_p,med1000,norte,centrooe,sul,nordeste,pop15a_f
65.3610000610352,22670,0.430099993944168,185.396606445313,32.3079147338867,85.2095260620117,0.30877810716629,1,0,0,0,16.90895652771
65.6039962768555,11889,0.419510006904602,221.092849731445,10.6992177963257,59.2901000976563,0.084111362695694,1,0,0,0,12.7827291488647
59.976001739502,4774,0.513390004634857,160.835601806641,2.70933961868286,34.6041069030762,,1,0,0,0,4.40690279006958
64.1039962768555,33329,0.571560025215149,254.564208984375,22.4239368438721,71.1932525634766,0.180023401975632,1,0,0,0,23.9419994354248
63.3549995422363,7228,0.573909997940064,390.266387939453,8.64366626739502,11.2340898513794,,1,0,0,0,9.42355823516846
61.5970001220703,17946,0.612839996814728,264.715515136719,17.136100769043,50.8024063110352,0.0557227246463299,1,0,0,0,12.941104888916
63.3549995422363,15923,0.582819998264313,215.110366821289,28.2600440979004,53.513786315918,,1,0,0,0,11.1518392562866
63.5820007324219,265062,0.541480004787445,224.256652832031,29.0905132293701,67.9154281616211,0.139589980244637,1,0,0,0,22.2641620635986
58.7999992370606,4486,0.556410014629364,171.317535400391,10.5027627944946,26.2148914337158,,1,0,0,0,10.1827955245972
60.9799995422363,17128,0.47843000292778,157.678192138672,15.5003938674927,46.1525001525879,0.11676786839962,1,0,0,0,16.1812133789063
65.3610000610352,21126,0.385049998760223,154.595764160156,3.56473088264465,29.8968105316162,0.0473350360989571,1,0,0,0,7.95354557037354
63.6839981079102,42526,0.483009994029999,183.943313598633,3.38330698013306,9.30254459381104,0.0235150270164013,1,0,0,0,5.28715515136719
61.5359992980957,24891,0.551999986171722,412.641662597656,12.2326335906982,32.9356002807617,0.080350324511528,1,0,0,0,9.14361381530762
61.5970001220703,11619,0.526269972324371,234.678146362305,19.3923397064209,34.6845664978027,0.0860659256577492,1,0,0,0,14.4900245666504
62.9309997558594,38540,0.423390001058579,137.146438598633,3.04906797409058,22.8386096954346,0.0518941357731819,1,0,0,0,4.96527242660523
61.6520004272461,16259,0.440880000591278,145.846176147461,4.25789070129395,53.976261138916,0.123008795082569,1,0,0,0,4.88650417327881
57.8440017700195,19824,0.529879987239838,160.081115722656,5.13187265396118,6.78139019012451,0.201775625348091,1,0,0,0,5.56883144378662
59.9519996643067,32933,0.505970001220703,203.070190429688,14.3748617172241,55.0299110412598,0.151823401451111,1,0,0,0,10.6622667312622
